step_time,reward,total_stopped,total_wait_time
3300.0,0.2599999999999998,51,3069.0
3305.0,-0.9100000000000001,54,3178.0
3310.0,-1.0,60,3469.0
3315.0,-1.0999999999999979,68,3793.0
3320.0,-1.120000000000001,73,4146.0
3325.0,-1.2100000000000009,76,4521.0
3330.0,-1.25,65,4617.0
3335.0,-0.10999999999999943,41,4100.0
3340.0,0.5199999999999996,38,3907.0
3345.0,-0.4400000000000013,49,4071.0
3350.0,-0.8499999999999979,52,4288.0
3355.0,-0.8300000000000018,53,4496.0
3360.0,-0.889999999999997,52,4630.0
3365.0,-0.8200000000000003,50,4706.0
3370.0,-0.9000000000000021,59,4984.0
3375.0,2.990000000000002,60,4915.0
3380.0,6.279999999999999,48,4467.0
3385.0,6.119999999999999,46,3933.0
3390.0,1.83,46,3617.0
3395.0,-0.3199999999999994,49,3064.0
3400.0,-0.2400000000000002,48,3238.0
3405.0,-0.28000000000000025,53,3443.0
